Bloc	Knesset	Locality	Station	Votes
Secular Centre	22	1294	1	2
Left	22	67	1	147
Orthodox	22	67	1	0
Arab-Israeli	22	67	1	1
Micro	22	67	1	0
Right	22	67	1	50
Secular Centre	22	67	1	274
Left	22	2400	1	7
Orthodox	22	2400	1	48
Arab-Israeli	22	2400	1	0
Micro	22	2400	1	1
Right	22	2400	1	193
Secular Centre	22	2400	1	24
Left	22	2400	2	12
Orthodox	22	2400	2	117
Arab-Israeli	22	2400	2	0
Micro	22	2400	2	5
Right	22	2400	2	282
Secular Centre	22	2400	2	45
Left	22	2400	3	13
Orthodox	22	2400	3	106
Arab-Israeli	22	2400	3	1
Micro	22	2400	3	1
Right	22	2400	3	192
Secular Centre	22	2400	3	54
Left	22	2400	4	9
Orthodox	22	2400	4	71
Arab-Israeli	22	2400	4	0
Micro	22	2400	4	3
Right	22	2400	4	216
Secular Centre	22	2400	4	52
Left	22	2400	5	157
Orthodox	22	2400	5	467
Arab-Israeli	22	2400	5	1
Micro	22	2400	5	10
Right	22	2400	5	1298
Secular Centre	22	2400	5	633
Left	22	2400	6	5
Orthodox	22	2400	6	83
Arab-Israeli	22	2400	6	1
Micro	22	2400	6	2
Right	22	2400	6	163
Secular Centre	22	2400	6	34
Left	22	2400	7	14
Orthodox	22	2400	7	103
Arab-Israeli	22	2400	7	0
Micro	22	2400	7	1
Right	22	2400	7	240
Secular Centre	22	2400	7	38
Left	22	2400	9	15
Orthodox	22	2400	9	99
Arab-Israeli	22	2400	9	0
Micro	22	2400	9	5
Right	22	2400	9	264
Secular Centre	22	2400	9	32
Left	22	2400	10	22
Orthodox	22	2400	10	90
Arab-Israeli	22	2400	10	0
Micro	22	2400	10	3
Right	22	2400	10	325
Secular Centre	22	2400	10	54
Left	22	2400	12	11
Orthodox	22	2400	12	102
Arab-Israeli	22	2400	12	0
Micro	22	2400	12	1
Right	22	2400	12	203
Secular Centre	22	2400	12	40
Left	22	2400	13	11
Orthodox	22	2400	13	86
Arab-Israeli	22	2400	13	1
Micro	22	2400	13	1
Right	22	2400	13	186
Secular Centre	22	2400	13	48
Left	22	2400	15	13
Orthodox	22	2400	15	57
Arab-Israeli	22	2400	15	0
Micro	22	2400	15	7
Right	22	2400	15	201
Secular Centre	22	2400	15	54
Left	22	2400	16	17
Orthodox	22	2400	16	64
Arab-Israeli	22	2400	16	0
Micro	22	2400	16	3
Right	22	2400	16	228
Secular Centre	22	2400	16	56
Left	22	2400	17	13
Orthodox	22	2400	17	74
Arab-Israeli	22	2400	17	0
Micro	22	2400	17	1
Right	22	2400	17	235
Secular Centre	22	2400	17	38
Left	22	2400	18	38
Orthodox	22	2400	18	358
Arab-Israeli	22	2400	18	1
Micro	22	2400	18	4
Right	22	2400	18	784
Secular Centre	22	2400	18	105
Left	22	2400	20	11
Orthodox	22	2400	20	98
Arab-Israeli	22	2400	20	0
Micro	22	2400	20	2
Right	22	2400	20	164
Secular Centre	22	2400	20	22
Left	22	2400	21	15
Orthodox	22	2400	21	154
Arab-Israeli	22	2400	21	0
Micro	22	2400	21	7
Right	22	2400	21	201
Secular Centre	22	2400	21	45
Left	22	2400	22	34
Orthodox	22	2400	22	68
Arab-Israeli	22	2400	22	0
Micro	22	2400	22	1
Right	22	2400	22	199
Secular Centre	22	2400	22	92
Left	22	2400	23	17
Orthodox	22	2400	23	56
Arab-Israeli	22	2400	23	0
Micro	22	2400	23	0
Right	22	2400	23	193
Secular Centre	22	2400	23	34
Left	22	2400	24	11
Orthodox	22	2400	24	96
Arab-Israeli	22	2400	24	0
Micro	22	2400	24	3
Right	22	2400	24	168
Secular Centre	22	2400	24	40
Left	22	2400	27	46
Orthodox	22	2400	27	28
Arab-Israeli	22	2400	27	0
Micro	22	2400	27	1
Right	22	2400	27	179
Secular Centre	22	2400	27	183
Left	22	2400	29	56
Orthodox	22	2400	29	51
Arab-Israeli	22	2400	29	2
Micro	22	2400	29	1
Right	22	2400	29	208
Secular Centre	22	2400	29	184
Left	22	2400	30	2
Orthodox	22	2400	30	128
Arab-Israeli	22	2400	30	0
Micro	22	2400	30	3
Right	22	2400	30	195
Secular Centre	22	2400	30	35
Left	22	2400	31	27
Orthodox	22	2400	31	103
Arab-Israeli	22	2400	31	0
Micro	22	2400	31	1
Right	22	2400	31	274
Secular Centre	22	2400	31	42
Left	22	2400	32	33
Orthodox	22	2400	32	27
Arab-Israeli	22	2400	32	1
Micro	22	2400	32	2
Right	22	2400	32	167
Secular Centre	22	2400	32	170
Left	22	2400	33	39
Orthodox	22	2400	33	27
Arab-Israeli	22	2400	33	0
Micro	22	2400	33	1
Right	22	2400	33	166
Secular Centre	22	2400	33	129
Left	22	2400	35	42
Orthodox	22	2400	35	38
Arab-Israeli	22	2400	35	0
Micro	22	2400	35	1
Right	22	2400	35	206
Secular Centre	22	2400	35	135
Left	22	2400	36	29
Orthodox	22	2400	36	100
Arab-Israeli	22	2400	36	0
Micro	22	2400	36	1
Right	22	2400	36	285
Secular Centre	22	2400	36	127
Left	22	2400	37	17
Orthodox	22	2400	37	67
Arab-Israeli	22	2400	37	0
Micro	22	2400	37	1
Right	22	2400	37	280
Secular Centre	22	2400	37	105
Left	22	2400	38	18
Orthodox	22	2400	38	76
Arab-Israeli	22	2400	38	0
Micro	22	2400	38	2
Right	22	2400	38	262
Secular Centre	22	2400	38	64
Left	22	2400	40	25
Orthodox	22	2400	40	73
Arab-Israeli	22	2400	40	0
Micro	22	2400	40	3
Right	22	2400	40	291
Secular Centre	22	2400	40	67
Left	22	2400	41	41
Orthodox	22	2400	41	18
Arab-Israeli	22	2400	41	0
Micro	22	2400	41	0
Right	22	2400	41	189
Secular Centre	22	2400	41	142
Left	22	2400	43	48
Orthodox	22	2400	43	176
Arab-Israeli	22	2400	43	0
Micro	22	2400	43	5
Right	22	2400	43	638
Secular Centre	22	2400	43	136
Left	22	2400	44	11
Orthodox	22	2400	44	66
Arab-Israeli	22	2400	44	0
Micro	22	2400	44	4
Right	22	2400	44	285
Secular Centre	22	2400	44	49
Left	22	2400	45	37
Orthodox	22	2400	45	15
Arab-Israeli	22	2400	45	0
Micro	22	2400	45	1
Right	22	2400	45	199
Secular Centre	22	2400	45	160
Left	22	2400	46	23
Orthodox	22	2400	46	69
Arab-Israeli	22	2400	46	2
Micro	22	2400	46	2
Right	22	2400	46	294
Secular Centre	22	2400	46	100
Left	22	2400	47	22
Orthodox	22	2400	47	74
Arab-Israeli	22	2400	47	2
Micro	22	2400	47	1
Right	22	2400	47	274
Secular Centre	22	2400	47	103
Left	22	2400	101	21
Orthodox	22	2400	101	85
Arab-Israeli	22	2400	101	0
Micro	22	2400	101	0
Right	22	2400	101	180
Secular Centre	22	2400	101	47
Left	22	1020	1	14
Orthodox	22	1020	1	92
Arab-Israeli	22	1020	1	0
Micro	22	1020	1	2
Right	22	1020	1	294
Secular Centre	22	1020	1	47
Left	22	1020	2	16
Orthodox	22	1020	2	101
Arab-Israeli	22	1020	2	1
Micro	22	1020	2	0
Right	22	1020	2	313
Secular Centre	22	1020	2	28
Left	22	1020	3	15
Orthodox	22	1020	3	89
Arab-Israeli	22	1020	3	0
Micro	22	1020	3	0
Right	22	1020	3	323
Secular Centre	22	1020	3	25
Left	22	1020	4	12
Orthodox	22	1020	4	144
Arab-Israeli	22	1020	4	0
Micro	22	1020	4	3
Right	22	1020	4	332
Secular Centre	22	1020	4	41
Left	22	1020	5	3
Orthodox	22	1020	5	36
Arab-Israeli	22	1020	5	5
Micro	22	1020	5	4
Right	22	1020	5	258
Secular Centre	22	1020	5	19
Left	22	1020	6	9
Orthodox	22	1020	6	129
Arab-Israeli	22	1020	6	1
Micro	22	1020	6	2
Right	22	1020	6	231
Secular Centre	22	1020	6	17
Left	22	1020	7	3
Orthodox	22	1020	7	30
Arab-Israeli	22	1020	7	0
Micro	22	1020	7	1
Right	22	1020	7	188
Secular Centre	22	1020	7	27
Left	22	1020	8	9
Orthodox	22	1020	8	36
Arab-Israeli	22	1020	8	0
Micro	22	1020	8	2
Right	22	1020	8	244
Secular Centre	22	1020	8	20
Left	22	1020	9	11
Orthodox	22	1020	9	68
Arab-Israeli	22	1020	9	0
Micro	22	1020	9	0
Right	22	1020	9	218
Secular Centre	22	1020	9	32
Left	22	1020	10	8
Orthodox	22	1020	10	60
Arab-Israeli	22	1020	10	0
Micro	22	1020	10	0
Right	22	1020	10	280
Secular Centre	22	1020	10	19
Left	22	1020	11	6
Orthodox	22	1020	11	23
Arab-Israeli	22	1020	11	1
Micro	22	1020	11	1
Right	22	1020	11	227
Secular Centre	22	1020	11	31
Left	22	1020	12	71
Orthodox	22	1020	12	113
Arab-Israeli	22	1020	12	1
Micro	22	1020	12	10
Right	22	1020	12	1469
Secular Centre	22	1020	12	361
Left	22	1020	16	12
Orthodox	22	1020	16	30
Arab-Israeli	22	1020	16	0
Micro	22	1020	16	3
Right	22	1020	16	255
Secular Centre	22	1020	16	39
Left	22	1020	19	5
Orthodox	22	1020	19	9
Arab-Israeli	22	1020	19	0
Micro	22	1020	19	0
Right	22	1020	19	251
Secular Centre	22	1020	19	55
Left	22	1020	20	14
Orthodox	22	1020	20	12
Arab-Israeli	22	1020	20	0
Micro	22	1020	20	0
Right	22	1020	20	222
Secular Centre	22	1020	20	46
Left	22	1020	21	5
Orthodox	22	1020	21	27
Arab-Israeli	22	1020	21	0
Micro	22	1020	21	0
Right	22	1020	21	258
Secular Centre	22	1020	21	43
Left	22	1020	23	10
Orthodox	22	1020	23	19
Arab-Israeli	22	1020	23	0
Micro	22	1020	23	2
Right	22	1020	23	302
Secular Centre	22	1020	23	79
Left	22	1020	24	20
Orthodox	22	1020	24	48
Arab-Israeli	22	1020	24	0
Micro	22	1020	24	1
Right	22	1020	24	342
Secular Centre	22	1020	24	139
Left	22	1020	25	12
Orthodox	22	1020	25	67
Arab-Israeli	22	1020	25	1
Micro	22	1020	25	1
Right	22	1020	25	353
Secular Centre	22	1020	25	46
Left	22	1020	26	18
Orthodox	22	1020	26	22
Arab-Israeli	22	1020	26	0
Micro	22	1020	26	2
Right	22	1020	26	263
Secular Centre	22	1020	26	105
Left	22	1020	950	25
Orthodox	22	1020	950	31
Arab-Israeli	22	1020	950	1
Micro	22	1020	950	0
Right	22	1020	950	292
Secular Centre	22	1020	950	130
Left	22	780	2	49
Orthodox	22	780	2	62
Arab-Israeli	22	780	2	0
Micro	22	780	2	106
Right	22	780	2	246
Secular Centre	22	780	2	166
Left	22	2012	1	60
Orthodox	22	2012	1	2
Arab-Israeli	22	2012	1	0
Micro	22	2012	1	10
Right	22	2012	1	53
Secular Centre	22	2012	1	199
Left	22	4013	1	35
Orthodox	22	4013	1	3
Arab-Israeli	22	4013	1	0
Micro	22	4013	1	10
Right	22	4013	1	30
Secular Centre	22	4013	1	102
Left	22	403	1	84
Orthodox	22	403	1	1
Arab-Israeli	22	403	1	3
Micro	22	403	1	1
Right	22	403	1	26
Secular Centre	22	403	1	126
Left	22	3760	1	32
Orthodox	22	3760	1	11
Arab-Israeli	22	3760	1	0
Micro	22	3760	1	1
Right	22	3760	1	293
Secular Centre	22	3760	1	123
Left	22	3760	3	27
Orthodox	22	3760	3	8
Arab-Israeli	22	3760	3	0
Micro	22	3760	3	1
Right	22	3760	3	180
Secular Centre	22	3760	3	223
Left	22	3760	4	44
Orthodox	22	3760	4	7
Arab-Israeli	22	3760	4	0
Micro	22	3760	4	3
Right	22	3760	4	201
Secular Centre	22	3760	4	208
Left	22	3760	6	43
Orthodox	22	3760	6	17
Arab-Israeli	22	3760	6	0
Micro	22	3760	6	1
Right	22	3760	6	221
Secular Centre	22	3760	6	168
Left	22	3760	7	40
Orthodox	22	3760	7	7
Arab-Israeli	22	3760	7	0
Micro	22	3760	7	6
Right	22	3760	7	157
Secular Centre	22	3760	7	238
Left	22	3760	8	31
Orthodox	22	3760	8	18
Arab-Israeli	22	3760	8	0
Micro	22	3760	8	6
Right	22	3760	8	209
Secular Centre	22	3760	8	234
Left	22	3760	9	103
Orthodox	22	3760	9	25
Arab-Israeli	22	3760	9	0
Micro	22	3760	9	8
Right	22	3760	9	813
Secular Centre	22	3760	9	681
Left	22	3760	10	42
Orthodox	22	3760	10	13
Arab-Israeli	22	3760	10	0
Micro	22	3760	10	5
Right	22	3760	10	208
Secular Centre	22	3760	10	205
Left	22	278	1	61
Orthodox	22	278	1	1
Arab-Israeli	22	278	1	3
Micro	22	278	1	0
Right	22	278	1	29
Secular Centre	22	278	1	167
Left	22	565	1	42
Orthodox	22	565	1	30
Arab-Israeli	22	565	1	0
Micro	22	565	1	2
Right	22	565	1	202
Secular Centre	22	565	1	148
Left	22	565	2	30
Orthodox	22	565	2	42
Arab-Israeli	22	565	2	1
Micro	22	565	2	0
Right	22	565	2	160
Secular Centre	22	565	2	118
Left	22	565	3	36
Orthodox	22	565	3	41
Arab-Israeli	22	565	3	1
Micro	22	565	3	0
Right	22	565	3	180
Secular Centre	22	565	3	65
Left	22	565	4	38
Orthodox	22	565	4	48
Arab-Israeli	22	565	4	0
Micro	22	565	4	0
Right	22	565	4	183
Secular Centre	22	565	4	164
Left	22	565	5	33
Orthodox	22	565	5	58
Arab-Israeli	22	565	5	2
Micro	22	565	5	0
Right	22	565	5	225
Secular Centre	22	565	5	123
Left	22	565	6	23
Orthodox	22	565	6	69
Arab-Israeli	22	565	6	0
Micro	22	565	6	0
Right	22	565	6	190
Secular Centre	22	565	6	82
Left	22	565	7	41
Orthodox	22	565	7	43
Arab-Israeli	22	565	7	0
Micro	22	565	7	3
Right	22	565	7	201
Secular Centre	22	565	7	204
Left	22	565	8	13
Orthodox	22	565	8	49
Arab-Israeli	22	565	8	0
Micro	22	565	8	5
Right	22	565	8	249
Secular Centre	22	565	8	89
Left	22	565	9	27
Orthodox	22	565	9	92
Arab-Israeli	22	565	9	1
Micro	22	565	9	4
Right	22	565	9	225
Secular Centre	22	565	9	176
Left	22	565	10	19
Orthodox	22	565	10	45
Arab-Israeli	22	565	10	0
Micro	22	565	10	0
Right	22	565	10	175
Secular Centre	22	565	10	81
Left	22	565	11	50
Orthodox	22	565	11	25
Arab-Israeli	22	565	11	0
Micro	22	565	11	4
Right	22	565	11	194
Secular Centre	22	565	11	153
Left	22	565	12	15
Orthodox	22	565	12	61
Arab-Israeli	22	565	12	2
Micro	22	565	12	5
Right	22	565	12	216
Secular Centre	22	565	12	68
Left	22	565	13	36
Orthodox	22	565	13	61
Arab-Israeli	22	565	13	1
Micro	22	565	13	0
Right	22	565	13	228
Secular Centre	22	565	13	161
Left	22	565	14	44
Orthodox	22	565	14	40
Arab-Israeli	22	565	14	0
Micro	22	565	14	3
Right	22	565	14	211
Secular Centre	22	565	14	164
Left	22	565	15	49
Orthodox	22	565	15	28
Arab-Israeli	22	565	15	0
Micro	22	565	15	3
Right	22	565	15	179
Secular Centre	22	565	15	191
Left	22	565	16	26
Orthodox	22	565	16	40
Arab-Israeli	22	565	16	0
Micro	22	565	16	3
Right	22	565	16	152
Secular Centre	22	565	16	77
Left	22	1157	1	20
Orthodox	22	1157	1	5
Arab-Israeli	22	1157	1	0
Micro	22	1157	1	2
Right	22	1157	1	35
Secular Centre	22	1157	1	84
Left	22	821	1	10
Orthodox	22	821	1	57
Arab-Israeli	22	821	1	0
Micro	22	821	1	13
Right	22	821	1	200
Secular Centre	22	821	1	15
Left	22	1330	1	26
Orthodox	22	1330	1	5
Arab-Israeli	22	1330	1	0
Micro	22	1330	1	10
Right	22	1330	1	180
Secular Centre	22	1330	1	139
Left	22	1330	2	41
Orthodox	22	1330	2	12
Arab-Israeli	22	1330	2	0
Micro	22	1330	2	4
Right	22	1330	2	230
Secular Centre	22	1330	2	221
Left	22	1330	3	50
Orthodox	22	1330	3	6
Arab-Israeli	22	1330	3	0
Micro	22	1330	3	2
Right	22	1330	3	165
Secular Centre	22	1330	3	154
Left	22	785	1	6
Orthodox	22	785	1	78
Arab-Israeli	22	785	1	0
Micro	22	785	1	7
Right	22	785	1	388
Secular Centre	22	785	1	35
Left	22	850	1	24
Orthodox	22	850	1	15
Arab-Israeli	22	850	1	0
Micro	22	850	1	89
Right	22	850	1	68
Secular Centre	22	850	1	117
Left	22	850	2	11
Orthodox	22	850	2	10
Arab-Israeli	22	850	2	0
Micro	22	850	2	80
Right	22	850	2	69
Secular Centre	22	850	2	64
Left	22	804	1	14
Orthodox	22	804	1	102
Arab-Israeli	22	804	1	0
Micro	22	804	1	7
Right	22	804	1	245
Secular Centre	22	804	1	16
Left	22	804	2	11
Orthodox	22	804	2	71
Arab-Israeli	22	804	2	0
Micro	22	804	2	1
Right	22	804	2	207
Secular Centre	22	804	2	9
Left	22	797	1	4
Orthodox	22	797	1	238
Arab-Israeli	22	797	1	0
Micro	22	797	1	1
Right	22	797	1	218
Secular Centre	22	797	1	8
Left	22	797	2	0
Orthodox	22	797	2	254
Arab-Israeli	22	797	2	0
Micro	22	797	2	3
Right	22	797	2	262
Secular Centre	22	797	2	9
Left	22	965	1	0
Orthodox	22	965	1	2
Arab-Israeli	22	965	1	107
Micro	22	965	1	6
Right	22	965	1	2
Secular Centre	22	965	1	13
Left	22	965	2	2
Orthodox	22	965	2	0
Arab-Israeli	22	965	2	133
Micro	22	965	2	3
Right	22	965	2	2
Secular Centre	22	965	2	28
Left	22	965	3	2
Orthodox	22	965	3	1
Arab-Israeli	22	965	3	130
Micro	22	965	3	7
Right	22	965	3	4
Secular Centre	22	965	3	28
Left	22	338	1	0
Orthodox	22	338	1	0
Arab-Israeli	22	338	1	0
Micro	22	338	1	1
Right	22	338	1	20
Secular Centre	22	338	1	3
Left	22	716	1	108
Orthodox	22	716	1	0
Arab-Israeli	22	716	1	0
Micro	22	716	1	2
Right	22	716	1	21
Secular Centre	22	716	1	174
Left	22	77	1	78
Orthodox	22	77	1	1
Arab-Israeli	22	77	1	0
Micro	22	77	1	3
Right	22	77	1	35
Secular Centre	22	77	1	119
Left	22	77	2	105
Orthodox	22	77	2	3
Arab-Israeli	22	77	2	0
Micro	22	77	2	6
Right	22	77	2	44
Secular Centre	22	77	2	172
Left	22	294	1	120
Orthodox	22	294	1	2
Arab-Israeli	22	294	1	0
Micro	22	294	1	1
Right	22	294	1	52
Secular Centre	22	294	1	105
Left	22	294	2	123
Orthodox	22	294	2	0
Arab-Israeli	22	294	2	2
Micro	22	294	2	2
Right	22	294	2	67
Secular Centre	22	294	2	137
Left	22	1126	1	59
Orthodox	22	1126	1	0
Arab-Israeli	22	1126	1	1
Micro	22	1126	1	1
Right	22	1126	1	18
Secular Centre	22	1126	1	85
Left	22	49	1	34
Orthodox	22	49	1	4
Arab-Israeli	22	49	1	1
Micro	22	49	1	13
Right	22	49	1	137
Secular Centre	22	49	1	121
Left	22	2600	1	8
Orthodox	22	2600	1	20
Arab-Israeli	22	2600	1	2
Micro	22	2600	1	6
Right	22	2600	1	98
Secular Centre	22	2600	1	46
Left	22	2600	2	10
Orthodox	22	2600	2	19
Arab-Israeli	22	2600	2	2
Micro	22	2600	2	1
Right	22	2600	2	128
Secular Centre	22	2600	2	45
Left	22	2600	7	19
Orthodox	22	2600	7	30
Arab-Israeli	22	2600	7	0
Micro	22	2600	7	1
Right	22	2600	7	124
Secular Centre	22	2600	7	44
Left	22	2600	8	17
Orthodox	22	2600	8	10
Arab-Israeli	22	2600	8	2
Micro	22	2600	8	2
Right	22	2600	8	109
Secular Centre	22	2600	8	74
Left	22	2600	9	7
Orthodox	22	2600	9	51
Arab-Israeli	22	2600	9	1
Micro	22	2600	9	0
Right	22	2600	9	178
Secular Centre	22	2600	9	64
Left	22	2600	10	17
Orthodox	22	2600	10	46
Arab-Israeli	22	2600	10	3
Micro	22	2600	10	6
Right	22	2600	10	174
Secular Centre	22	2600	10	63
Left	22	2600	11	9
Orthodox	22	2600	11	17
Arab-Israeli	22	2600	11	0
Micro	22	2600	11	4
Right	22	2600	11	137
Secular Centre	22	2600	11	41
Left	22	2600	12	14
Orthodox	22	2600	12	14
Arab-Israeli	22	2600	12	4
Micro	22	2600	12	1
Right	22	2600	12	108
Secular Centre	22	2600	12	62
Left	22	2600	13	49
Orthodox	22	2600	13	52
Arab-Israeli	22	2600	13	10
Micro	22	2600	13	9
Right	22	2600	13	456
Secular Centre	22	2600	13	239
Left	22	2600	14	18
Orthodox	22	2600	14	21
Arab-Israeli	22	2600	14	2
Micro	22	2600	14	2
Right	22	2600	14	107
Secular Centre	22	2600	14	58
Left	22	2600	16	11
Orthodox	22	2600	16	31
Arab-Israeli	22	2600	16	2
Micro	22	2600	16	3
Right	22	2600	16	161
Secular Centre	22	2600	16	76
Left	22	2600	17	1
Orthodox	22	2600	17	5
Arab-Israeli	22	2600	17	3
Micro	22	2600	17	0
Right	22	2600	17	45
Secular Centre	22	2600	17	18
Left	22	2600	19	12
Orthodox	22	2600	19	2
Arab-Israeli	22	2600	19	3
Micro	22	2600	19	0
Right	22	2600	19	27
Secular Centre	22	2600	19	18
Left	22	2600	20	13
Orthodox	22	2600	20	16
Arab-Israeli	22	2600	20	0
Micro	22	2600	20	0
Right	22	2600	20	94
Secular Centre	22	2600	20	54
Left	22	2600	21	52
Orthodox	22	2600	21	100
Arab-Israeli	22	2600	21	10
Micro	22	2600	21	7
Right	22	2600	21	550
Secular Centre	22	2600	21	151
Left	22	2600	22	14
Orthodox	22	2600	22	3
Arab-Israeli	22	2600	22	2
Micro	22	2600	22	1
Right	22	2600	22	67
Secular Centre	22	2600	22	33
Left	22	2600	23	5
Orthodox	22	2600	23	26
Arab-Israeli	22	2600	23	3
Micro	22	2600	23	2
Right	22	2600	23	145
Secular Centre	22	2600	23	43
Left	22	2600	24	12
Orthodox	22	2600	24	19
Arab-Israeli	22	2600	24	1
Micro	22	2600	24	0
Right	22	2600	24	96
Secular Centre	22	2600	24	31
Left	22	2600	28	16
Orthodox	22	2600	28	11
Arab-Israeli	22	2600	28	2
Micro	22	2600	28	1
Right	22	2600	28	106
Secular Centre	22	2600	28	91
Left	22	2600	29	49
Orthodox	22	2600	29	16
Arab-Israeli	22	2600	29	0
Micro	22	2600	29	3
Right	22	2600	29	164
Secular Centre	22	2600	29	144
Left	22	2600	30	10
Orthodox	22	2600	30	15
Arab-Israeli	22	2600	30	3
Micro	22	2600	30	0
Right	22	2600	30	129
Secular Centre	22	2600	30	55
Left	22	2600	31	4
Orthodox	22	2600	31	11
Arab-Israeli	22	2600	31	4
Micro	22	2600	31	1
Right	22	2600	31	130
Secular Centre	22	2600	31	67
Left	22	2600	32	14
Orthodox	22	2600	32	22
Arab-Israeli	22	2600	32	1
Micro	22	2600	32	4
Right	22	2600	32	139
Secular Centre	22	2600	32	62
Left	22	2600	33	17
Orthodox	22	2600	33	38
Arab-Israeli	22	2600	33	3
Micro	22	2600	33	1
Right	22	2600	33	154
Secular Centre	22	2600	33	48
Left	22	2600	34	16
Orthodox	22	2600	34	22
Arab-Israeli	22	2600	34	1
Micro	22	2600	34	5
Right	22	2600	34	214
Secular Centre	22	2600	34	79
Left	22	2600	35	77
Orthodox	22	2600	35	111
Arab-Israeli	22	2600	35	2
Micro	22	2600	35	7
Right	22	2600	35	776
Secular Centre	22	2600	35	393
Left	22	2600	36	113
Orthodox	22	2600	36	100
Arab-Israeli	22	2600	36	10
Micro	22	2600	36	13
Right	22	2600	36	848
Secular Centre	22	2600	36	555
Left	22	2600	37	24
Orthodox	22	2600	37	19
Arab-Israeli	22	2600	37	6
Micro	22	2600	37	4
Right	22	2600	37	198
Secular Centre	22	2600	37	105
Left	22	2600	38	17
Orthodox	22	2600	38	31
Arab-Israeli	22	2600	38	0
Micro	22	2600	38	1
Right	22	2600	38	158
Secular Centre	22	2600	38	81
Left	22	2600	40	18
Orthodox	22	2600	40	13
Arab-Israeli	22	2600	40	0
Micro	22	2600	40	0
Right	22	2600	40	171
Secular Centre	22	2600	40	120
Left	22	2600	41	17
Orthodox	22	2600	41	6
Arab-Israeli	22	2600	41	1
Micro	22	2600	41	0
Right	22	2600	41	130
Secular Centre	22	2600	41	58
Left	22	2600	42	21
Orthodox	22	2600	42	25
Arab-Israeli	22	2600	42	1
Micro	22	2600	42	1
Right	22	2600	42	171
Secular Centre	22	2600	42	95
Left	22	2600	44	14
Orthodox	22	2600	44	14
Arab-Israeli	22	2600	44	6
Micro	22	2600	44	3
Right	22	2600	44	178
Secular Centre	22	2600	44	64
Left	22	2600	45	17
Orthodox	22	2600	45	15
Arab-Israeli	22	2600	45	4
Micro	22	2600	45	1
Right	22	2600	45	113
Secular Centre	22	2600	45	50
Left	22	2600	48	47
Orthodox	22	2600	48	13
Arab-Israeli	22	2600	48	3
Micro	22	2600	48	3
Right	22	2600	48	177
Secular Centre	22	2600	48	141
Left	22	2600	49	10
Orthodox	22	2600	49	11
Arab-Israeli	22	2600	49	0
Micro	22	2600	49	2
Right	22	2600	49	86
Secular Centre	22	2600	49	53
Left	22	2600	52	8
Orthodox	22	2600	52	7
Arab-Israeli	22	2600	52	0
Micro	22	2600	52	2
Right	22	2600	52	107
Secular Centre	22	2600	52	49
Left	22	2600	53	11
Orthodox	22	2600	53	24
Arab-Israeli	22	2600	53	1
Micro	22	2600	53	0
Right	22	2600	53	126
Secular Centre	22	2600	53	64
Left	22	2600	54	14
Orthodox	22	2600	54	15
Arab-Israeli	22	2600	54	1
Micro	22	2600	54	1
Right	22	2600	54	149
Secular Centre	22	2600	54	71
Left	22	2600	55	41
Orthodox	22	2600	55	13
Arab-Israeli	22	2600	55	5
Micro	22	2600	55	0
Right	22	2600	55	111
Secular Centre	22	2600	55	158
Left	22	2600	60	22
Orthodox	22	2600	60	13
Arab-Israeli	22	2600	60	8
Micro	22	2600	60	2
Right	22	2600	60	199
Secular Centre	22	2600	60	95
Left	22	2600	61	5
Orthodox	22	2600	61	7
Arab-Israeli	22	2600	61	6
Micro	22	2600	61	5
Right	22	2600	61	77
Secular Centre	22	2600	61	30
Left	22	2600	62	11
Orthodox	22	2600	62	17
Arab-Israeli	22	2600	62	1
Micro	22	2600	62	2
Right	22	2600	62	100
Secular Centre	22	2600	62	42
Left	22	2600	63	6
Orthodox	22	2600	63	15
Arab-Israeli	22	2600	63	0
Micro	22	2600	63	8
Right	22	2600	63	85
Secular Centre	22	2600	63	37
Left	22	2600	64	10
Orthodox	22	2600	64	17
Arab-Israeli	22	2600	64	1
Micro	22	2600	64	5
Right	22	2600	64	129
Secular Centre	22	2600	64	37
Left	22	2600	65	27
Orthodox	22	2600	65	11
Arab-Israeli	22	2600	65	1
Micro	22	2600	65	2
Right	22	2600	65	219
Secular Centre	22	2600	65	133
Left	22	2600	66	33
Orthodox	22	2600	66	13
Arab-Israeli	22	2600	66	4
Micro	22	2600	66	0
Right	22	2600	66	212
Secular Centre	22	2600	66	107
Left	22	2600	67	28
Orthodox	22	2600	67	26
Arab-Israeli	22	2600	67	5
Micro	22	2600	67	4
Right	22	2600	67	188
Secular Centre	22	2600	67	106
Left	22	2600	69	24
Orthodox	22	2600	69	9
Arab-Israeli	22	2600	69	7
Micro	22	2600	69	4
Right	22	2600	69	171
Secular Centre	22	2600	69	104
Left	22	2600	70	27
Orthodox	22	2600	70	29
Arab-Israeli	22	2600	70	0
Micro	22	2600	70	1
Right	22	2600	70	221
Secular Centre	22	2600	70	114
Left	22	2600	71	14
Orthodox	22	2600	71	10
Arab-Israeli	22	2600	71	4
Micro	22	2600	71	2
Right	22	2600	71	147
Secular Centre	22	2600	71	65
Left	22	2600	72	25
Orthodox	22	2600	72	49
Arab-Israeli	22	2600	72	0
Micro	22	2600	72	1
Right	22	2600	72	274
Secular Centre	22	2600	72	108
Left	22	2600	73	27
Orthodox	22	2600	73	11
Arab-Israeli	22	2600	73	6
Micro	22	2600	73	4
Right	22	2600	73	154
